"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"#跨境电商【继美国商标涨价后，《哪吒》被曝竟抢注近2000商标！】好的电影叫好又叫座，光线传媒出品的《哪吒之魔童降世》（下称《哪吒》）一上映就火了，这个我们在之前的文章中也......原文链接https://ikjzd.com/home/106876#外贸 #美国商标 #哪吒 #《哪吒》"|"#跨境电商【继美国商标涨价后，《哪咤》被曝竟抢注近2000商标！】好的电影叫好又叫座，光线传媒出品的《哪咤之魔童降世》（下称《哪咤》）一上映就火了，这个我们在之前的文章中也......原文链接https://ikjzd.com/home/106876#外贸 #美国商标 #哪咤 #《哪咤》"|"0"|"19"|"消极"|"中国"|"Twitter"|"2021-03-11"|"Twitter"
"東京写真美術館で開催中の中国映画週間で『ナタ～魔童降臨～(哪吒之魔童降世)』を観ました！！たくさん笑って泣いた…ちゃんと観れて良かった～面白かったし可愛かったしカメラワークや映像の演出も声優も音楽も凄かったこれは3Dで一般公開してくださいよ…続編(シリーズ物)も決まってますし…ね"|"在东京摄影美术馆举办的中国电影周上看了《哪咤之魔童降世》! !笑哭了很多…能好好地看真是太好了~很有趣很可爱摄像工作和映像的演出声优音乐都很厉害这个请用3d一般公开哟…续集(系列物)也决定了…啊"|"14"|"19"|"积极"|"日本"|"Twitter"|"2019-10-24"|"Twitter"
"アニメ映画『姜子牙』中国にて2020年1月25日より公開される本作から、主要登場人物の姜子牙、小九、申公豹、四不相、九尾のちびキャラ版ポスターが公開された。関連作の『哪吒之魔童降世』の興収成績が中国産映画歴代第二位なだけに、本作への期待も自ずと高くなる。#中国映画"|"动画电影《姜子牙》将于2020年1月25日在中国上映。日前，动画电影《姜子牙》公开了主要登场人物姜子牙、小九、申公豹、四不相、九尾的小角色版海报。由于其相关作品《哪咤之魔童降世》的票房成绩位居国产电影历史第二名，人们对本片的期待自然也很高。中国电影"|"104"|"19"|"积极"|"日本"|"Twitter"|"2020-01-08"|"Twitter"
"今中国で人気な中国アニメ映画『哪吒之魔童降世』を見てきました。 大体のお話は分かりましたが、元々の物語、中国人の笑うところや、俳句？など、中国の文化的知識が全くない私には難しかったです中国人の旦那は良かったと言っていました"|"看了现在中国很受欢迎的中国动画电影《哪咤之魔童降世》。大概的故事我都知道了，不过，原本的故事，中国人笑的地方，俳句?等等，对于完全没有中国文化知识的我来说很难。我的中国老公说很好。"|"26"|"19"|"积极"|"日本"|"Twitter"|"2019-08-04"|"Twitter"
"DVDがきた記念に結構前に描いた哪吒くん。映画の哪吒くんは本当イケメンたまんねぇ#哪吒之魔童降世 #すい彩絵  #水彩 #イラスト好きな人と繋がりたい  #イラスト  #中国 #Nezha #nezha  #哪吒"|"DVD来了纪念很久以前画的哪咤。电影里的哪咤真帅啊#哪咤之魔童降世#水彩#水彩#插画想和喜欢的人联系起来#插画#中国# nezha# nezha#哪咤"|"18"|"19"|"积极"|"日本"|"Twitter"|"2020-03-17"|"Twitter"
"アニメ映画『姜子牙』2020年1月25日、中国にて公開予定の本作より、哪吒と姜子牙のコラボポスターが公開された。本作は『哪吒之魔童降世』に続く「封神ユニバース」の第二弾作品。もしかしたら、哪吒もこの作品のイースターエッグとして登場したりする？#中国映画"|"动画电影《姜子牙》预定于2020年1月25日在中国上映，日前公布了哪咤和姜子牙的合作海报。本片是继《哪咤之魔童降世》之后“封神宇宙”的第二部作品。难道哪咤也会作为这部作品的复活节彩蛋登场?中国电影"|"34"|"19"|"积极"|"日本"|"Twitter"|"2020-01-03"|"Twitter"
"《你好，李焕英》の興行収入が『ナタ～魔童降臨～』《哪吒之魔童降世》の興行収入を抜き中国歴代2位に。#你好李焕英#中国映画"|"《你好的，李凡英》的票房收入超过《哪咤之魔童降临》和《哪咤之魔童降世》，成为中国历史票房第2位。中国电影大家好! !"|"1"|"19"|"积极"|"日本"|"Twitter"|"2021-03-06"|"Twitter"
"午後は恵比寿に出て、東京・中国映画週間、開幕式＆オープニング映画上映。『ナタ～魔童降臨～』（《哪吒之魔童降世》2019年）面白かったー！　「封神演義」では殺し合いをしている哪吒と敖丙が、本作では互いを「唯一の友」と呼ぶんですよ。熱い。"|"下午到惠比寿参加东京·中国电影周的开幕式和放映开幕电影。《奈特魔童降临》(《哪咤之魔童降世》2019年)真有趣!在《封神演义》中互相残杀的哪咤和敖丙，在这部作品中却互称“唯一的朋友”。好热。"|"8"|"19"|"积极"|"日本"|"Twitter"|"2019-10-24"|"Twitter"
"10月1日より公開中の中国のアニメ映画『姜子牙(Legend of Deification)』の興行収入が4日目に入って9億元(約139億円)を突破。だが、大ヒットした封神シリーズの前作『ナタ ～魔童降臨～(哪吒之魔童降世)』に比べるとスコアは低く、初日から1位だった単日でのランキングは三日目から"|"10月1日开始上映的中国动画电影《姜子牙(Legend of Deification)》的票房收入进入第4天就突破了9亿元人民币(约139亿日元)。但是，与大受欢迎的封神系列的前作《哪咤之魔童降世》相比，评分较低，从第一天开始排在首位的单日排名从第三天开始下降。"|"11"|"19"|"积极"|"日本"|"Twitter"|"2020-10-03"|"Twitter"
"なんと、3D映画だ。>RT哪吒之魔童降世 终极预告-哪吒之魔童降世-Ne Zha-Mtime时光网http://video.mtime.com/75628?mid=38260"|"竟然是3d电影。> rt哪咤之终极魔童降世珊瑚-哪咤之魔童降世- ne zha-mtime光学网http://video.mtime.com/75628?mid=38260"|"0"|"19"|"中立"|"日本"|"Twitter"|"2019-07-27"|"Twitter"
"中国における歴代興行収入で2位（50.36億元）となった『你好，李焕英』。記録を抜かれた『ナタ〜魔童降臨〜（哪吒之魔童降世）』が、公式微博でお祝い。ナタちゃん、陳塘関の映画館で観たのね。＞哪吒祝贺《你好，李焕英》荣登影史亚军 http://content.mtime.com/article/227"|"在中国的历代票房收入成为了第2位(50.36亿元)的“好的，李凡英”。被打破纪录的《哪咤之魔童降世》在官方微博上庆祝。奈特，你是在陈塘关的电影院看的吧?>哪咤祝贺《啊,李焕英》荣登亚军影史http://content.mtime.com/article/227"|"4"|"19"|"积极"|"日本"|"Twitter"|"2021-03-07"|"Twitter"
"話題の『哪吒之魔童降世』見てきました。圧倒的物量のアクション、3分に1回入るギャグシーン、魅力的なキャラ達は敵でも誰もが共感できる正義を持っていて、方言やネットの流行を随所に散りばめながらも、封神演義等古典の解釈は外さない。歴史的な記録を打ち立て続けるのも納得の面白い映画でした。"|"看了话题的《哪咤之魔童降世》。压倒性的动作场面，三分钟就能看到一次的搞笑场面，充满魅力的角色们有着即使是敌人也能引起共鸣的正义，虽然到处都是方言和网络的流行，但封神演义等古典的解释却没有被排除。连续创下历史记录也是令人信服的有趣电影。"|"46"|"19"|"积极"|"日本"|"Twitter"|"2019-08-07"|"Twitter"
"アニメ映画『姜子牙』間もなく1月25日より中国で公開される本作より最新ポスター公開。『哪吒之魔童降世』に次ぐ「封神ユニバース」第二弾。中国映画史上第二位の興収成績を収めた哪吒を超えるのは至難だが、後続作品のためにも好成績を残してもらいたいね。#中国映画"|"动画电影《姜子牙》即将于1月25日在中国上映，最新海报公开。继《哪咤之魔童降世》之后的“封神宇宙”第二部。要超越中国电影史上票房第二的哪咤，比登天还难，希望他能为后续作品留下好成绩。中国电影"|"24"|"19"|"积极"|"日本"|"Twitter"|"2020-01-15"|"Twitter"
"今年の月餅のパッケージはより若者好みのデザインが目立ち、最近大ヒットした中国国産アニメーション映画『哪吒之魔童降世』のキャラクター哪吒(ナーザ)がデザインされた月餅や、美しい花柄のケースに入った故宮の月餅などが人気になっている。（編集C） #中秋節 #月餅"|"今年的月饼包装设计更符合年轻人的口味，有以最近大热的中国国产动画电影《哪咤之魔童降世》中的角色哪咤为原型的月饼，也有装在精美花盒里的故宫月饼。月饼等变得很受欢迎。(编辑C) #中秋节#月饼"|"33"|"19"|"积极"|"日本"|"Twitter"|"2019-09-16"|"Twitter"
"好消息昨年9月、日本で上映された時（中国語・日本語字幕）も嬉しかったけど、日本語吹替版が製作されるとは！この流れで、ぜひ＜哪吒之魔童降世＞も日本で公開を…昨秋、欧州などでは上映されており、好評だったとの事。ちなみに、ワシのプロフ画は、哪吒（日本で言う”ナタク”）です"|"去年9月，在日本上映的时候(中文·日语字幕)也很高兴，不过，日语配音版被制作了!按照这个趋势，《哪咤之魔童降世》也一定要在日本上映…去年秋天，在欧洲等地上映过，好评如潮。顺便一提，我的画像是哪咤。"|"7"|"19"|"积极"|"日本"|"Twitter"|"2020-08-27"|"Twitter"
"中国で空前の大ヒット作となったアニメ映画『哪吒之魔童降世』と同じ「封神ユニバース」に属する『姜子牙』が、2020年正月に公開されるとの情報がネット上に流れている。実写もアニメも2020年は姜子牙？＞网传动画电影姜子牙定档大年初一 乘胜追击？与哪吒同属封神宇宙 http://news.mtime.c"|"与中国票房空前绝后的动画电影《哪咤之魔童降世》同属“封神宇宙”的《姜子牙》将于2020年正月上映。真人版和动画版2020年都是姜子牙?姜子牙定档新年第一天的马胜追击?哪咤同属封神宇宙http://news.mtime.c"|"31"|"19"|"积极"|"日本"|"Twitter"|"2019-09-24"|"Twitter"
"「大聖帰来」「哪吒之魔童降世」「姜子牙」と、シリーズ主役キャラ総出での蒙牛牛乳コラボCMが公開されてる。上映開始前から完全に変人扱い全開の姜子牙ｗhttps://xinpianchang.com/a10641972"|"“大圣归来”、“哪咤之魔童降世”、“姜子牙”，系列主角总动员的蒙牛牛奶合作广告公开。上映前开始完全被当成怪人全开的姜子牙whttps://xinpianchang.com/a10641972"|"28"|"19"|"积极"|"日本"|"Twitter"|"2020-01-07"|"Twitter"
"久しぶりの中国アニメ映画の大作『哪吒之魔童降世』、すさまじい興収予測出てるぞ...（中国アニメ過去最高の『ヒーローイズバック』で9.57億、過去アニメ最高の『ズートピア』ですら15.28億）"|"久违的中国动画电影大作《哪咤之魔童降世》，预测票房惊人!(中国动画史上票房最高的《英雄归来》9.57亿，连史上票房最高的《疯狂动物城》也只有15.28亿)"|"23"|"19"|"积极"|"日本"|"Twitter"|"2019-07-26"|"Twitter"
"「ナタ 魔童降臨 」(哪吒之魔童降世)、凄く面白かった！！ 日本語字幕もわかりやすかったし、アクション・コメディって感じで楽しかった！！ここで見れたのはかなり貴重な体験だったかも。何で一回しかやらなかったんだろう？勿体ない！！日本で公開となると、吹替版になっちゃうのかな。"|"《哪咤之魔童降临》，超级有趣! !日语字幕也容易理解，动作喜剧的感觉很开心! !在这里看到的可能是相当珍贵的体验。为什么只做了一次呢?太浪费了!在日本公映的话，会变成配音版吗?"|"9"|"19"|"积极"|"日本"|"Twitter"|"2019-10-24"|"Twitter"
"今年の「2019東京・中国映画週間」で上映される映画の作品リストとオープニング・クロージング映画が発表された。オープニング映画は、中国のアニメ新作「ナタ～魔童降臨～（原題：哪吒之魔童降世）」、クロージング映画は、ハードSF映画としては中国初となる「流転の地球（原題：流浪地球)」。"|"会上公布了今年“2019东京·中国电影周”展映影片片单和开幕、闭幕影片。开幕影片是中国动画新作《奈特:魔童降临》，闭幕影片是中国首部硬科幻电影《流转的地球》。"|"24"|"19"|"积极"|"日本"|"Twitter"|"2019-10-10"|"Twitter"
"【中国メロディー ～日本の人気アニメソングの中国語版（前編）】夏休み中の映画業界は、アニメが最大の勝者となります。今年は、国産のアニメ「哪吒之魔童降世（ナーザ）」、そして日本の「千と千尋の神隠し」などが中国で大ヒットしています。http://japanese.cri.cn/20190906/5eb"|"【中国旋律~日本人气动漫歌曲中文版(前篇)】暑期档，动漫成为最大赢家。今年，国产动画片《哪咤之魔童降世》以及日本的《千与千寻》等在中国大受欢迎。http://japanese.cri.cn/20190906/5eb"|"16"|"19"|"积极"|"日本"|"Twitter"|"2019-09-16"|"Twitter"
"哪吒に続く封神シリーズとして期待されるアニメ映画今までの経緯と制作スタッフが興味深い作品でもありますメガヒットアニメ「哪吒之魔童降世」に続く封神シリーズ中国アニメ映画『姜子牙』予告映像  中国アニメブログ ちゃにめ！ https://chanime.net/legend-of-deificatio"|"继哪咤之后的封神系列备受期待的动画电影它的故事背景和制作团队也是一部耐人寻味的作品继超级热门动画《哪咤之魔童降世》之后的封神系列中国动画电影《姜子牙》预告片中国动漫博客茶动漫!https://chanime.net/legend-of-deificatio"|"237"|"19"|"积极"|"日本"|"Twitter"|"2019-12-12"|"Twitter"
"#AちゃんのChinaNow【アニメ映画『哪吒』　興行成績3位！】国産アニメの大作『哪吒之魔童降世』が21日の時点で、興行収入は42億3900万元に達し、国産と洋画を通して歴代3位になりました！"|"#小A的ChinaNow【动画电影《哪咤》票房第三!】截止到21日，国产动画巨制《哪咤之魔童降世》的票房已达42.39亿元，在国产片和西片中均位列第三!"|"103"|"19"|"积极"|"日本"|"Twitter"|"2019-08-22"|"Twitter"
"大ヒットアニメ映画「大聖帰来」に続く熱血ヒーローアニメ大作として大きく期待されている作品悪ガキ哪吒が大暴れする新作中国アニメ映画「哪吒之魔童降世」  中国アニメブログ ちゃにめ！ https://chanime.net/nezha-pv#中国アニメ #哪吒 #哪吒之魔童降世"|"继大热动画电影《大圣归来》之后的热血英雄动画大作备受期待的作品坏小子哪咤大闹中国动画电影《哪咤之魔童降世》中国动画博客茶动漫!https://chanime.net/nezha-pv#中国动画#哪咤#哪咤之魔童降世"|"91"|"19"|"积极"|"日本"|"Twitter"|"2019-07-25"|"Twitter"
"截至目前，中国国产动画电影《哪吒之魔童降世》票房已突破25亿元，一举超越《捉妖记》《大圣归来》等电影，杀进中国内地总票房第十名，成为中国内地最卖座的动画电影。这个不一样的哪吒，你，看了吗？#哪吒"|"截至目前，中国国产动画电影《哪咤之魔童降世》票房已突破25亿元，一举超越《捉妖记》《大圣归来》等电影，杀进中国内地总票房第十名，成为中国内地最卖座的动画电影。这个不一样的哪咤，你，看了吗？#哪咤"|"170"|"19"|"积极"|"中国"|"Twitter"|"2019-08-06"|"Twitter"
"나타지마동강세(哪吒之魔童降世)이마 뿔의 정체는밀가루에 블루베리를 섞어 만드셨다는군ㅎ"|"哪会?哪会?哪会?哪会?哪会?哪会?"|"51"|"19"|"消极"|"朝鲜"|"Twitter"|"2019-07-28"|"Twitter"
"#AちゃんのChinaNow【中国アニメ映画「哪吒」が爆発的人気！】中国の新作アニメ映画『哪吒之魔童降世』、公開直後から赤丸急上昇で、興行収入は４日間で9億元に達し、夏休み映画のトップに立ちました。映画を観て感動したAちゃんはなぜかこんな格好に・・・"|"小A的ChinaNow【中国动画电影“哪咤”人气爆棚!】中国动画新片《哪咤之魔童降世》上映后迅速蹿红，4天票房高达9亿元，登顶暑期档票房冠军。看完电影深受感动的A小姐，不知为何穿成这样……"|"55"|"19"|"积极"|"日本"|"Twitter"|"2019-07-30"|"Twitter"
"【中国の商標のお話】約１ヶ月弱で１８１８件の商標登録出願ってどんだけ、と思って映画製作会社？の名前で検索したら「太乙真人」とか「申公豹」とかあるので、キャラ名やキャラデザ等、哪吒の映画（哪吒之魔童降世）関連のありとあらゆるモノを申請している。偽グッズ防止の為だろうけどスゴイ"|"【中国商标的故事】不到一个月就申请了1818件商标，你以为是什么?电影制作公司?的名字，有“太乙真人”、“申公豹”，所以我申请了角色名、角色造型等与哪咤电影(哪咤之魔童降世)有关的所有东西。这是为了防止假冒商品，太厉害了"|"0"|"19"|"积极"|"日本"|"Twitter"|"2019-09-11"|"Twitter"
