"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"Chinese documentary A Bite of China III to start daily airing on Feb 19, following the previous two seasons that were welcomed home and abroad"|"继前两季在国内外大受欢迎之后，中国纪录片《舌尖上的中国》第三季将于2月19日开始每日播出"|"153"|"18"|"积极"|"澳大利亚"|"Twitter"|"2018-02-10"|"Twitter"
"#TasteofNingboDuring the Spring Festival of 2018, CCTV's A Bite of China returned.#Ningbo #Tangyuan was highlighted on its 7th episode. Locals in Nin"|"2018年春节期间，央视《舌尖上的中国》回归。#宁波#汤圆是第七集的亮点。宁的当地人"|"1"|"18"|"消极"|"新西兰"|"Twitter"|"2018-02-27"|"Twitter"
"The cute moment of a baby experiencing his first bite of durian in life in China's Guangxi"|"在中国广西，一个婴儿第一次吃到榴莲的可爱瞬间"|"34"|"18"|"积极"|"新加坡"|"Twitter"|"2022-06-20"|"Twitter"
"Chinese food is easier to find in Paris, France, and what's your feeling about it? This Saturday, a special quiz of “A Bite of China” will be on #bet"|"在法国巴黎更容易找到中国菜，你对此有何感想?本周六，“舌尖上的中国”的特别测试将在#bet上进行"|"1"|"18"|"积极"|"爱尔兰"|"Twitter"|"2019-01-18"|"Twitter"
"The mouthwatering show returns! The popular documentary A Bite of China, which explores the relationship between Chinese people and food, returned fo"|"令人垂涎的节目又回来了!广受欢迎的纪录片《舌尖上的中国》(A Bite of China)回归，该片探讨了中国人与食物之间的关系"|"38"|"18"|"积极"|"牙买加"|"Twitter"|"2018-02-21"|"Twitter"
"A sweet bite of China! A Guangdong Lychee Tasting & Cocktail Reception was held in San Francisco, U.S. State of California. The organizer has created"|"A sweet bite of China! A Guangdong Lychee Tasting & Cocktail Reception was held in San Francisco, U.S. State of California. The organizer has created"|"51"|"18"|"中立"|"加拿大"|"Twitter"|"2021-06-11"|"Twitter"
"Chinese documentary A Bite of China III to start daily airing on Feb 19, following the previous two seasons that were welcomed home and abroad"|"继前两季在国内外大受欢迎之后，中国纪录片《舌尖上的中国》第三季将于2月19日开始每日播出"|"0"|"18"|"积极"|"英国"|"Twitter"|"2018-02-10"|"Twitter"
"This buddy has bamboo and I only have a piece of cloth to bite, which is totally unfair! Nanny, feed me first next time.奶媽，你倒是看看我啊，你要照顧的小熊可不是只有牠！#pan"|"This buddy has bamboo and I only have a piece of cloth to bite, which is totally unfair! Nanny, feed me first next time.奶妈，你倒是看看我啊，你要照顾的小熊可不是只有牠！#pan"|"462"|"18"|"中立"|"中国"|"Twitter"|"2020-06-20"|"Twitter"
"Study Chinese with the documentary A Bite of China. Watch full with annotated subtitles: https://zerotohero.ca/en/zh/youtube/view/KLcvFT8WGRI…"|"跟着纪录片《舌尖上的中国》学习汉语。观看完整的字幕注释:https://zerotohero.ca/en/zh/youtube/view/KLcvFT8WGRI…"|"4"|"18"|"积极"|"新西兰"|"Twitter"|"2022-03-04"|"Twitter"
"Dreams of motherhood for a ‘he, she or they’, bite the dust for this doe-eyed ragbag. Hasn’t worried anyone in China. India or Africa as yet. But ple"|"为“他、她或他们”做母亲的梦想，在这个眼神呆若木鸡的乌合之众面前落空了。在中国没有人担心。印度或者非洲。但请耐心"|"218"|"18"|"积极"|"牙买加"|"Twitter"|"2019-10-15"|"Twitter"
"A Bite of China is a famous #food show both at home and abroad, filming many #Chinesefood. The video records #foreigners' reactions to the #documenta"|"舌尖上的中国是一个在国内外都很有名的#美食节目，拍摄了许多#中国美食。视频记录了#外国人对#文献展的反应"|"1"|"18"|"积极"|"马来西亚"|"Twitter"|"2023-07-11"|"Twitter"
"#WhatToEat for this week in #Beijing? We recommend you roasted sweet potato, a seasonal popular bite across China.The crispy skin and creamy inside f"|"这周在北京吃什么?我们推荐烤红薯，这是一道风靡中国的当季美食。酥脆的外皮和奶油般的内里"|"136"|"18"|"消极"|"澳大利亚"|"Twitter"|"2021-11-08"|"Twitter"
"Our National Album Special Edition presents a bite-sized history of the Communist Party of China!For 100 years the Party members have stood up to eve"|"我们的国家专辑特别版介绍了中国共产党的一小段历史!一百年来，党员们是站起来的"|"44"|"18"|"积极"|"英国"|"Twitter"|"2021-02-11"|"Twitter"
"Things that'll keep you warm in late autumn chill in N. China's Tianjin: a bite of freshly made pancake or deep-fried sweet pie with warm tea served "|"在中国北方的天津，在深秋的寒冷中，让你感到温暖的东西是:一口新鲜出炉的煎饼或油炸甜馅饼，配上热茶"|"20"|"18"|"积极"|"马来西亚"|"Twitter"|"2021-10-30"|"Twitter"
"What happens when you turn Sichuan cuisine into a six-course-meal?On Wednesday, China’s Ambassador @AmbLiuXiaoMing hosted the annual Chinese New Year"|"What happens when you turn Sichuan cuisine into a six-course-meal?On Wednesday, China’s Ambassador @AmbLiuXiaoMing hosted the annual Chinese New Year"|"32"|"18"|"消极"|"马来西亚"|"Twitter"|"2020-01-17"|"Twitter"
"Click to take a bite out of a photography exhibition in China's Shenzhen, which tells the stories of Hong Kong and its people"|"在中国深圳举办的摄影展上，你可以一睹香港人和香港人的故事"|"29"|"18"|"积极"|"爱尔兰"|"Twitter"|"2019-12-30"|"Twitter"
"中国の美食を中心に、歴史および社会風習を紹介するドキュメンタリー「舌尖上的中国」（A Bite of China）は中国国内で、絶大な人気を博している。今、ネットで、全シーズンの映像が無料視聴できます。見るたびに、中国全土を回るような気分にもなるので、皆さんにお勧めです。http://jishi."|"以中国美食为中心，介绍中国历史及社会风尚的纪录片《舌尖上的中国》(A Bite of China)在中国国内人气爆棚。现在，在网上可以免费观看全季的影像。每次看都会有走遍中国的感觉，所以推荐给大家。http: / / jishi。"|"133"|"18"|"积极"|"日本"|"Twitter"|"2019-03-27"|"Twitter"
"A bite of #SpringFestival: World’s biggest handmade copper hotpot cooks in Datong, north China’s Shanxi #ChinaNight"|"品尝一下春节:中国北部山西大同的世界上最大的手工铜火锅厨师"|"87"|"18"|"积极"|"牙买加"|"Twitter"|"2017-02-02"|"Twitter"
"It smells so good! I can't help it! Mommy had to purchase a loaf of bread when she found out her naughty famished 2-yr-old girl took a bite out of it"|"闻起来好香啊!我没办法!当妈妈发现她淘气的、饥饿的2岁的女儿咬了一口面包时，她不得不买了一条面包"|"106"|"18"|"消极"|"美国"|"Twitter"|"2021-03-05"|"Twitter"
"Baked on the spot! Fresh mooncakes have recently been selling fast in Shanghai ahead of China’s traditional Mid-Autumn Festival, which falls on Octob"|"当场烤制!在中国传统的中秋节到来之前，新鲜的月饼最近在上海热销"|"37"|"18"|"消极"|"美国"|"Twitter"|"2020-09-11"|"Twitter"
"Want to take a bite! Marshmallow shaped cloud appeared above the ancient town of Shuhe in Lijiang, SW China's Yunnan, on the evening of April 17."|"想尝一口吗?4月17日晚，棉花糖形状的云彩出现在中国西南部云南省丽江的蜀河古镇上空。"|"183"|"18"|"消极"|"牙买加"|"Twitter"|"2020-04-18"|"Twitter"
"Live: Have a bite of north China's Hohhot Shaomai dumplings. Pair it with tea and enjoy the savory treat!"|"现场直播:吃一口中国北方的呼和浩特烧卖饺子。配上茶，享受美味佳肴吧!"|"48"|"18"|"积极"|"加拿大"|"Twitter"|"2020-12-14"|"Twitter"
"211014  VOGUE China What does Chromosomes Ent CEO do when he get back to his car after the event? A big bite of burger #LayZhang #Yixing @layzhang"|"211014《VOGUE》中国发布会结束后，染色体Ent的CEO回到自己的车里会做些什么?吃一大口汉堡#LayZhang #张艺兴@layzhang"|"100"|"18"|"消极"|"马来西亚"|"Twitter"|"2021-10-14"|"Twitter"
"#Take you to see China  #Chinese cuisine   霉豆腐，咬一口老香了，伴个笋片老鲜了。家乡的味道，巴适！Mold Tofu, a bite of the old incense, accompanied by a bamboo shoot slices of "|"#Take you to see China  #Chinese cuisine   霉豆腐，咬一口老香了，伴个笋片老鲜了。家乡的味道，巴适！Mold Tofu, a bite of the old incense, accompanied by a bamboo shoot slices of "|"1"|"18"|"消极"|"中国"|"Twitter"|"2022-04-23"|"Twitter"
"#WhatToEat for this week in #Beijing? We recommend you roasted sweet potato, a seasonal popular bite across China.The crispy skin and creamy inside f"|"这周在北京吃什么?我们推荐烤红薯，这是一道风靡中国的当季美食。酥脆的外皮和奶油般的内里"|"38"|"18"|"消极"|"新加坡"|"Twitter"|"2021-11-09"|"Twitter"
"Third season of popular food show ‘A Bite of China’ faces fierce criticism http://globaltimes.cn/content/1090760.shtml…"|"Third season of popular food show ‘A Bite of China’ faces fierce criticism http://globaltimes.cn/content/1090760.shtml…"|"11"|"18"|"消极"|"爱尔兰"|"Twitter"|"2018-02-27"|"Twitter"
"#WhatToEat for this week in #Beijing? We recommend you roasted sweet potato, a seasonal popular bite across China.The crispy skin and creamy inside f"|"#WhatToEat for this week in #Beijing? We recommend you roasted sweet potato, a seasonal popular bite across China.The crispy skin and creamy inside f"|"83"|"18"|"消极"|"爱尔兰"|"Twitter"|"2021-11-05"|"Twitter"
"CCTV starts airing new season of A Bite of China.#CCTV #chinesefood #documentary https://youtu.be/1Lde_zTdRJc"|"中央电视台开始播出新一季的《舌尖上的中国》。#CCTV #中国美食#纪录片https://youtu.be/1Lde_zTdRJc"|"0"|"18"|"积极"|"新西兰"|"Twitter"|"2018-02-20"|"Twitter"
"211202#YIBOOFFICIAL update at Douyin (Tiktok China)#王一博 演的是舌尖上的洛阳？！和百里弘毅一起品鉴美食，看饿了！Is #WangYibo acting A Bite of  #Luoyang ”？！Tasting food with #Bail"|"211202#YIBOOFFICIAL update at Douyin (Tiktok China)#王一博 演的是舌尖上的洛阳？！和百里弘毅一起品鉴美食，看饿了！Is #WangYibo acting A Bite of  #Luoyang ”？！Tasting food with #Bail"|"115"|"18"|"积极"|"中国"|"Twitter"|"2021-12-02"|"Twitter"
"U.S.-based @PopeyesChicken opened its first restaurant in China on Friday. See how people lined up in Shanghai to get a bite. CGTN's Wu Lei also inte"|"周五，美国的@PopeyesChicken在中国开了第一家餐厅。看看人们在上海是如何排队等着吃上一口的。CGTN的武磊也加入了进来"|"36"|"18"|"积极"|"马来西亚"|"Twitter"|"2020-05-16"|"Twitter"
"The popular serial documentary A Bite of China, which depicts the relationship between Chinese people and food, returned for its 3rd season on Monday"|"广受欢迎的系列纪录片《舌尖上的中国》第三季于周一回归，该片讲述了中国人与食物的关系"|"1"|"18"|"积极"|"爱尔兰"|"Twitter"|"2018-02-22"|"Twitter"
"Besides food itself, there is something more important: The control of heat, seasonings and knives. Too many secrets are there to be discovered in Ch"|"除了食物本身，还有一些更重要的东西:对热量、调味料和刀具的控制。在Ch中有太多的秘密有待发现"|"1"|"18"|"积极"|"澳大利亚"|"Twitter"|"2018-02-24"|"Twitter"
"Video: A Bite of China: A #lamb specialty made for temple fairs in Yanchi country, #Ningxia . http://bit.ly/2r30mfb"|"视频:舌尖上的中国:为宁夏盐池县庙会制作的特色羊肉。http://bit.ly/2r30mfb"|"6"|"18"|"积极"|"英国"|"Twitter"|"2017-05-20"|"Twitter"
"Australia’s Hunter Valley vineyards are racing to get a bite of China’s fast-growing wine market: http://reut.rs/2HiqQhB"|"澳大利亚猎人谷(Hunter Valley)的葡萄园正竞相从中国快速增长的葡萄酒市场(http://reut.rs/2HiqQhB)分一杯羹"|"0"|"18"|"积极"|"英国"|"Twitter"|"2018-02-15"|"Twitter"
"Nice voice! An English teacher in #Beijing, #China dubs the food documentary, A Bite of China, and goes viral. He has been teaching English for 18 ye"|"好声音!#北京，#中国的一位英语老师为这部美食纪录片《舌尖上的中国》配音，并迅速走红。他教英语已经18年了"|"0"|"18"|"积极"|"新加坡"|"Twitter"|"2019-11-21"|"Twitter"
"Live: New semester – Grab a bite at Central China Wuhan's Huazhong University of Science and Technology"|"现场直播:新学期——在华中武汉的华中科技大学吃点东西"|"39"|"18"|"积极"|"澳大利亚"|"Twitter"|"2020-09-02"|"Twitter"
"Beyond Meat aims to take a bite out of the world's biggest meat market in China as it launches an online store on http://JD.com's ecommerce platform "|"Beyond Meat的目标是在中国这个全球最大的肉类市场分一杯羹，该公司在电子商务平台http://JD.com's上推出了一家在线商店"|"30"|"18"|"积极"|"新西兰"|"Twitter"|"2021-07-15"|"Twitter"
"It's a very aggressive stance from China, says @blsuth on China's plans to lower its order from Boeing.Looks like the aerospace giant may end up feel"|"@blsuth在谈到中国计划降低波音订单时表示，这是中国非常咄咄逼人的立场。看起来这家航空巨头最终可能会感到"|"30"|"18"|"中立"|"新加坡"|"Twitter"|"2019-05-13"|"Twitter"
"- Come on. I’ll just take a bite of it! (Nian Nian)- You said the same words last time , then you ate the whole one! (Zhi Lu)好小氣，人家吃一口都不給！（念念）上次你也說只吃"|"- Come on. I’ll just take a bite of it! (Nian Nian)- You said the same words last time , then you ate the whole one! (Zhi Lu)好小气，人家吃一口都不给！（念念）上次你也说只吃"|"197"|"18"|"积极"|"中国"|"Twitter"|"2019-03-27"|"Twitter"
"【what’s going on-episodes】 #成化十四年 Can you barbecue on the tiles? The ancients are so witty~ We’d better call this episode A Bite of China! #iQIYI#成化十"|"你能在瓷砖上烧烤吗?古人太机智了~我们最好把这一集叫做舌尖上的中国!#爱奇艺#"|"39"|"18"|"消极"|"美国"|"Twitter"|"2020-04-03"|"Twitter"
"How is chip design for space use different from commercial use? How does China innovate in terms of circuit design? Check out the video to have a qui"|"用于太空的芯片设计与商业用途有何不同?中国在电路设计方面是如何创新的?看看视频就知道了"|"19"|"18"|"积极"|"美国"|"Twitter"|"2022-11-12"|"Twitter"
"#GlamorChina Take a bite of #spring in Tingjiang National Wetland Park in E China's Fujian. "|"在中国东部福建的亭江国家湿地公园感受一下春天。"|"18"|"18"|"积极"|"爱尔兰"|"Twitter"|"2021-04-12"|"Twitter"
"The snail Noodle Soup with duck feet was first developed in Liuzhou. With the popularity of A Bite of China, Liuzhou snail noodles have gained popula"|"鸭脚螺蛳粉汤最早是柳州发明的。随着《舌尖上的中国》的流行，柳州螺蛳粉也越来越受欢迎"|"0"|"18"|"积极"|"澳大利亚"|"Twitter"|"2023-05-20"|"Twitter"
"Things that'll keep you warm in late autumn chill in N. China's #Tianjin : a bite of freshly made pancake or deep-fried sweet pie with warm tea serve"|"在深秋的寒冷中，中国北方的天津有什么东西能让你感到温暖:一口新鲜出炉的煎饼或油炸甜馅饼，配上热茶"|"10"|"18"|"积极"|"牙买加"|"Twitter"|"2021-10-31"|"Twitter"
"China will be celebrating QiXi Festival (七夕) on 25 Aug this year. QiXi is also known as the Chinese Valentine’s Day. We will share with you a little "|"今年中国将在8月25日庆祝七夕节。七夕也被称为中国的情人节。我们将与你分享一点"|"49"|"18"|"消极"|"英国"|"Twitter"|"2020-08-17"|"Twitter"
